,Area,BHK,Bathroom,Alaknanda,Budh Vihar,Chittaranjan Park,Dilshad Garden,Dwarka Sector,Kailash Colony,Lajpat Nagar,Laxmi Nagar,Rohini Sector,Saket,Sarita Vihar,Yamuna Vihar
372,550.0,2,2.0,0,0,0,0,0,0,0,1,0,0,0,0
373,387.0,1,2.0,0,0,0,0,0,0,0,1,0,0,0,0
374,450.0,2,1.0,0,0,0,0,0,0,0,1,0,0,0,0
375,900.0,4,2.0,0,0,0,0,0,0,0,1,0,0,0,0
376,500.0,2,1.0,0,0,0,0,0,0,0,1,0,0,0,0
377,441.0,2,1.0,0,0,0,0,0,0,0,1,0,0,0,0
378,800.0,3,2.0,0,0,0,0,0,0,0,1,0,0,0,0
379,450.0,2,2.0,0,0,0,0,0,0,0,1,0,0,0,0
380,1000.0,3,3.0,0,0,0,0,0,0,0,1,0,0,0,0
381,715.0,2,2.0,0,0,0,0,0,0,0,1,0,0,0,0
382,600.0,2,2.0,0,0,0,0,0,0,0,1,0,0,0,0
383,540.0,2,1.0,0,0,0,0,0,0,0,1,0,0,0,0
384,312.0,4,4.0,0,0,0,0,0,0,0,1,0,0,0,0
385,810.0,3,2.0,0,0,0,0,0,0,0,1,0,0,0,0
386,270.0,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0
387,900.0,3,2.0,0,0,0,0,0,0,0,1,0,0,0,0
388,1000.0,3,2.0,0,0,0,0,0,0,0,1,0,0,0,0
389,540.0,2,2.0,0,0,0,0,0,0,0,1,0,0,0,0
390,950.0,3,2.0,0,0,0,0,0,0,0,1,0,0,0,0
391,1000.0,3,2.0,0,0,0,0,0,0,0,1,0,0,0,0
392,540.0,2,2.0,0,0,0,0,0,0,0,1,0,0,0,0
393,540.0,2,2.0,0,0,0,0,0,0,0,1,0,0,0,0
394,1000.0,3,2.0,0,0,0,0,0,0,0,1,0,0,0,0
395,500.0,2,2.0,0,0,0,0,0,0,0,1,0,0,0,0
396,540.0,2,2.0,0,0,0,0,0,0,0,1,0,0,0,0
397,780.0,3,2.0,0,0,0,0,0,0,0,1,0,0,0,0
398,450.0,2,1.0,0,0,0,0,0,0,0,1,0,0,0,0
399,360.0,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0
400,900.0,3,2.0,0,0,0,0,0,0,0,1,0,0,0,0
401,495.0,2,2.0,0,0,0,0,0,0,0,1,0,0,0,0
402,1200.0,4,3.0,0,0,0,0,0,0,0,1,0,0,0,0
403,1000.0,3,2.0,0,0,0,0,0,0,0,1,0,0,0,0
404,620.0,2,2.0,0,0,0,0,0,0,0,1,0,0,0,0
405,680.0,3,2.0,0,0,0,0,0,0,0,1,0,0,0,0
406,805.0,2,2.0,0,0,0,0,0,0,0,1,0,0,0,0
407,729.0,2,2.0,0,0,0,0,0,0,0,1,0,0,0,0
408,540.0,2,2.0,0,0,0,0,0,0,0,1,0,0,0,0
409,360.0,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0
410,550.0,2,2.0,0,0,0,0,0,0,0,1,0,0,0,0
411,1001.0,3,2.0,0,0,0,0,0,0,0,1,0,0,0,0
412,450.0,2,2.0,0,0,0,0,0,0,0,1,0,0,0,0
413,550.0,2,1.0,0,0,0,0,0,0,0,1,0,0,0,0
414,550.0,2,2.0,0,0,0,0,0,0,0,1,0,0,0,0
415,675.0,2,1.0,0,0,0,0,0,0,0,1,0,0,0,0
416,585.0,2,2.0,0,0,0,0,0,0,0,1,0,0,0,0
417,810.0,3,2.0,0,0,0,0,0,0,0,1,0,0,0,0
418,765.0,3,2.0,0,0,0,0,0,0,0,1,0,0,0,0
419,4688.0,5,4.0,0,0,0,0,0,0,0,1,0,0,0,0
420,3901.0,4,4.0,0,0,0,0,0,0,0,1,0,0,0,0
421,70.0,2,3.0,0,0,0,0,0,0,0,1,0,0,0,0
422,800.0,3,2.0,0,0,0,0,0,0,0,1,0,0,0,0
423,900.0,3,2.0,0,0,0,0,0,0,0,1,0,0,0,0
424,1680.0,4,5.0,0,0,0,0,0,0,0,1,0,0,0,0
425,900.0,2,2.0,0,0,0,0,0,0,0,1,0,0,0,0
426,2000.0,3,3.0,0,0,0,0,0,0,0,1,0,0,0,0
427,2000.0,4,4.0,0,0,0,0,0,0,0,1,0,0,0,0
428,1900.0,3,3.0,0,0,0,0,0,0,0,1,0,0,0,0
429,1530.0,3,3.0,0,0,0,0,0,0,0,1,0,0,0,0
430,100.0,3,2.0,0,0,0,0,0,0,0,1,0,0,0,0
431,900.0,3,2.0,0,0,0,0,0,0,0,1,0,0,0,0
432,270.0,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0
433,950.0,2,2.0,0,0,0,0,0,0,0,1,0,0,0,0
434,1800.0,3,3.0,0,0,0,0,0,0,0,1,0,0,0,0
435,1500.0,3,3.0,0,0,0,0,0,0,0,1,0,0,0,0
436,1800.0,3,3.0,0,0,0,0,0,0,0,1,0,0,0,0
437,1800.0,3,3.0,0,0,0,0,0,0,0,1,0,0,0,0
438,2306.0,3,3.0,0,0,0,0,0,0,0,1,0,0,0,0
439,850.0,2,3.0,0,0,0,0,0,0,0,1,0,0,0,0
440,140.0,3,2.0,0,0,0,0,0,0,0,1,0,0,0,0
441,900.0,3,2.0,0,0,0,0,0,0,0,1,0,0,0,0
442,1800.0,3,3.0,0,0,0,0,0,0,0,1,0,0,0,0
443,200.0,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0
444,1782.0,3,3.0,0,0,0,0,0,0,0,1,0,0,0,0
445,900.0,2,2.0,0,0,0,0,0,0,0,1,0,0,0,0
446,405.0,2,1.0,0,0,0,0,0,0,0,1,0,0,0,0
447,1500.0,3,3.0,0,0,0,0,0,0,0,1,0,0,0,0
448,66.0,3,1.0,0,0,0,0,0,0,0,1,0,0,0,0
449,2000.0,4,4.0,0,0,0,0,0,0,0,1,0,0,0,0
450,1200.0,3,2.0,0,0,0,0,0,0,0,1,0,0,0,0
451,1100.0,2,2.0,0,0,0,0,0,0,0,1,0,0,0,0
452,1400.0,3,2.0,0,0,0,0,0,0,0,1,0,0,0,0
453,1600.0,3,2.0,0,0,0,0,0,0,0,1,0,0,0,0
454,1600.0,4,3.0,0,0,0,0,0,0,0,1,0,0,0,0
455,600.0,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0
456,1600.0,3,2.0,0,0,0,0,0,0,0,1,0,0,0,0
457,2000.0,3,3.0,0,0,0,0,0,0,0,1,0,0,0,0
458,650.0,1,2.0,0,0,0,0,0,0,0,1,0,0,0,0
459,1100.0,2,2.0,0,0,0,0,0,0,0,1,0,0,0,0
460,1075.0,2,2.0,0,0,0,0,0,0,0,1,0,0,0,0
461,1450.0,3,2.0,0,0,0,0,0,0,0,1,0,0,0,0
462,1200.0,3,2.0,0,0,0,0,0,0,0,1,0,0,0,0
463,600.0,1,2.0,0,0,0,0,0,0,0,1,0,0,0,0
464,1000.0,2,2.0,0,0,0,0,0,0,0,1,0,0,0,0
465,1600.0,3,2.0,0,0,0,0,0,0,0,1,0,0,0,0
466,1750.0,4,4.0,0,0,0,0,0,0,0,1,0,0,0,0
467,1300.0,3,3.0,0,0,0,0,0,0,0,1,0,0,0,0
468,550.0,1,2.0,0,0,0,0,0,0,0,1,0,0,0,0
469,2200.0,4,3.0,0,0,0,0,0,0,0,1,0,0,0,0
470,1100.0,2,2.0,0,0,0,0,0,0,0,1,0,0,0,0
471,1700.0,3,2.0,0,0,0,0,0,0,0,1,0,0,0,0
472,1100.0,2,2.0,0,0,0,0,0,0,0,1,0,0,0,0
473,1000.0,2,2.0,0,0,0,0,0,0,0,1,0,0,0,0
474,1350.0,3,2.0,0,0,0,0,0,0,0,1,0,0,0,0
475,1184.0,2,2.0,0,0,0,0,0,0,0,1,0,0,0,0
476,2000.0,4,2.0,0,0,0,0,0,0,0,1,0,0,0,0
477,3500.0,4,4.0,0,0,0,0,0,0,0,1,0,0,0,0
478,900.0,3,3.0,0,0,0,0,0,0,0,1,0,0,0,0
479,4688.0,5,4.0,0,0,0,0,0,0,0,1,0,0,0,0
480,750.0,2,2.0,0,0,0,0,0,0,0,1,0,0,0,0
481,3901.0,4,4.0,0,0,0,0,0,0,0,1,0,0,0,0
482,950.0,3,2.0,0,0,0,0,0,0,0,1,0,0,0,0
483,1000.0,3,2.0,0,0,0,0,0,0,0,1,0,0,0,0
484,850.0,2,1.0,0,0,0,0,0,0,0,1,0,0,0,0
485,2400.0,4,4.0,0,0,0,0,0,0,0,1,0,0,0,0
486,1350.0,3,2.0,0,0,0,0,0,0,0,1,0,0,0,0
487,540.0,2,2.0,0,0,0,0,0,0,0,1,0,0,0,0
488,1387.0,4,4.0,0,0,0,0,0,0,0,1,0,0,0,0
489,540.0,2,2.0,0,0,0,0,0,0,0,1,0,0,0,0
490,976.0,2,2.0,0,0,0,0,0,0,0,1,0,0,0,0
491,1050.0,3,2.0,0,0,0,0,0,0,0,1,0,0,0,0
492,2700.0,4,3.0,0,0,0,0,0,0,0,1,0,0,0,0
493,1500.0,3,2.0,0,0,0,0,0,0,0,1,0,0,0,0
494,2900.0,5,5.0,0,0,0,0,0,0,0,1,0,0,0,0
495,5025.0,5,6.0,0,0,0,0,0,0,0,1,0,0,0,0
496,1000.0,3,2.0,0,0,0,0,0,0,0,1,0,0,0,0
497,1135.0,3,3.0,0,0,0,0,0,0,0,1,0,0,0,0
498,2306.0,3,3.0,0,0,0,0,0,0,0,1,0,0,0,0
499,850.0,2,2.0,0,0,0,0,0,0,0,1,0,0,0,0
500,1200.0,3,3.0,0,0,0,0,0,0,0,1,0,0,0,0
501,1700.0,3,2.0,0,0,0,0,0,0,0,1,0,0,0,0
502,1800.0,4,3.0,0,0,0,0,0,0,0,1,0,0,0,0
503,1100.0,2,2.0,0,0,0,0,0,0,0,1,0,0,0,0
504,22050.0,4,4.0,0,0,0,0,0,0,0,1,0,0,0,0
505,1550.0,4,3.0,0,0,0,0,0,0,0,1,0,0,0,0
506,1600.0,3,3.0,0,0,0,0,0,0,0,1,0,0,0,0
507,700.0,2,2.0,0,0,0,0,0,0,0,1,0,0,0,0
508,45.0,4,3.0,0,0,0,0,0,0,0,1,0,0,0,0
509,450.0,2,2.0,0,0,0,0,0,0,0,1,0,0,0,0
510,540.0,5,2.0,0,0,0,0,0,0,0,1,0,0,0,0
511,1350.0,3,3.0,0,0,0,0,0,0,0,1,0,0,0,0
512,2250.0,3,2.0,0,0,0,0,0,0,0,1,0,0,0,0
513,1250.0,2,1.0,0,0,0,0,0,0,0,1,0,0,0,0
514,504.0,3,1.0,0,0,0,0,0,0,0,1,0,0,0,0
515,65.0,3,2.0,0,0,0,0,0,0,0,1,0,0,0,0
516,450.0,2,1.0,0,0,0,0,0,0,0,1,0,0,0,0
517,1800.0,4,2.0,0,0,0,0,0,0,0,1,0,0,0,0
518,1800.0,4,3.0,0,0,0,0,0,0,0,1,0,0,0,0
519,1530.0,5,2.0,0,0,0,0,0,0,0,1,0,0,0,0
520,1750.0,4,4.0,0,0,0,0,0,0,0,1,0,0,0,0
521,2210.0,4,3.0,0,0,0,0,0,0,0,1,0,0,0,0
522,760.0,3,2.0,0,0,0,0,0,0,0,1,0,0,0,0
523,400.0,2,1.0,0,0,0,0,0,0,0,1,0,0,0,0
524,380.0,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0
525,904.1676,2,2.0,0,0,0,0,0,0,0,1,0,0,0,0
526,900.0,4,1.0,0,0,0,0,0,0,0,1,0,0,0,0
527,810.0,5,6.0,0,0,0,0,0,0,0,1,0,0,0,0
528,100.0,3,2.0,0,0,0,0,0,0,0,1,0,0,0,0
529,50.0,2,1.0,0,0,0,0,0,0,0,1,0,0,0,0
530,58.0,2,1.0,0,0,0,0,0,0,0,1,0,0,0,0
531,900.0,2,1.0,0,0,0,0,0,0,0,1,0,0,0,0
532,1650.0,4,3.0,0,0,0,0,0,0,0,1,0,0,0,0
533,1000.0,2,2.0,0,0,0,0,0,0,0,1,0,0,0,0
534,852.0,2,2.0,0,0,0,0,0,0,0,1,0,0,0,0
535,700.0,2,2.0,0,0,0,0,0,0,0,1,0,0,0,0
536,990.0,3,2.0,0,0,0,0,0,0,0,1,0,0,0,0
537,450.0,2,1.0,0,0,0,0,0,0,0,1,0,0,0,0
538,1000.0,2,2.0,0,0,0,0,0,0,0,1,0,0,0,0
539,1700.0,4,3.0,0,0,0,0,0,0,0,1,0,0,0,0
540,1350.0,3,2.0,0,0,0,0,0,0,0,1,0,0,0,0
541,2100.0,4,3.0,0,0,0,0,0,0,0,0,0,1,0,0
542,2600.0,4,4.0,0,0,0,0,0,0,0,0,0,1,0,0
543,3000.0,4,5.0,0,0,0,0,0,0,0,0,0,1,0,0
544,1450.0,3,3.0,0,0,0,0,0,0,0,0,0,1,0,0
545,2050.0,4,4.0,0,0,0,0,0,0,0,0,0,1,0,0
546,3000.0,4,5.0,0,0,0,0,0,0,0,0,0,1,0,0
547,1800.0,3,3.0,0,0,0,0,0,0,0,0,0,1,0,0
548,900.0,3,2.0,0,0,0,0,0,0,0,0,0,1,0,0
549,1500.0,3,2.0,0,0,0,0,0,0,0,0,0,1,0,0
550,1500.0,3,2.0,0,0,0,0,0,0,0,0,0,1,0,0
551,1800.0,4,4.0,0,0,0,0,0,0,0,0,0,1,0,0
552,1674.0,3,3.0,0,0,0,0,0,0,0,0,0,1,0,0
553,2025.0,4,3.0,0,0,0,0,0,0,0,0,0,1,0,0
554,1300.0,3,3.0,0,0,0,0,0,0,0,0,0,1,0,0
555,990.0,3,3.0,0,0,0,0,0,0,0,0,0,1,0,0
556,2100.0,3,4.0,0,0,0,0,0,0,0,0,0,1,0,0
557,2250.0,4,4.0,0,0,0,0,0,0,0,0,0,1,0,0
558,1500.0,3,3.0,0,0,0,0,0,0,0,0,0,1,0,0
559,2700.0,4,4.0,0,0,0,0,0,0,0,0,0,1,0,0
560,1700.0,3,3.0,0,0,0,0,0,0,0,0,0,1,0,0
561,1700.0,3,3.0,0,0,0,0,0,0,0,0,0,1,0,0
562,2050.0,4,4.0,0,0,0,0,0,0,0,0,0,1,0,0
563,1800.0,3,3.0,0,0,0,0,0,0,0,0,0,1,0,0
564,1500.0,3,2.0,0,0,0,0,0,0,0,0,0,1,0,0
565,2000.0,4,3.0,0,0,0,0,0,0,0,0,0,1,0,0
566,1500.0,3,3.0,0,0,0,0,0,0,0,0,0,1,0,0
567,24300.0,4,5.0,0,0,0,0,0,0,0,0,0,1,0,0
568,2475.0,4,4.0,0,0,0,0,0,0,0,0,0,1,0,0
569,1800.0,3,3.0,0,0,0,0,0,0,0,0,0,1,0,0
570,1300.0,3,3.0,0,0,0,0,0,0,0,0,0,1,0,0
571,1500.0,3,3.0,0,0,0,0,0,0,0,0,0,1,0,0
572,2100.0,4,4.0,0,0,0,0,0,0,0,0,0,1,0,0
573,1800.0,4,4.0,0,0,0,0,0,0,0,0,0,1,0,0
574,1100.0,2,2.0,0,0,0,0,0,0,0,0,0,1,0,0
575,2035.0,4,4.0,0,0,0,0,0,0,0,0,0,1,0,0
576,1100.0,3,3.0,0,0,0,0,0,0,0,0,0,1,0,0
577,1550.0,3,3.0,0,0,0,0,0,0,0,0,0,1,0,0
578,700.0,2,2.0,0,0,0,0,0,0,0,0,0,1,0,0
579,150.0,2,1.0,0,0,0,0,0,0,0,0,0,1,0,0
580,540.0,1,1.0,0,0,0,0,0,0,0,0,0,1,0,0
581,810.0,2,2.0,0,0,0,0,0,0,0,0,0,1,0,0
582,3250.0,4,4.0,0,0,0,0,0,0,0,0,0,1,0,0
583,1600.0,3,3.0,0,0,0,0,0,0,0,0,0,1,0,0
584,4000.0,4,4.0,0,0,0,0,0,0,0,0,0,1,0,0
585,5500.0,6,7.0,0,0,0,0,0,0,0,0,0,1,0,0
586,900.0,3,3.0,0,0,0,0,0,0,0,0,0,1,0,0
587,972.0,2,2.0,0,0,0,0,0,0,0,0,0,1,0,0
588,4150.0,4,4.0,0,0,0,0,0,0,0,0,0,1,0,0
589,2250.0,4,5.0,0,0,0,0,0,0,0,0,0,1,0,0
590,1650.0,3,3.0,0,0,0,0,0,0,0,0,0,1,0,0
591,2610.0,4,4.0,0,0,0,0,0,0,0,0,0,1,0,0
592,600.0,2,2.0,0,0,0,0,0,0,0,0,0,1,0,0
593,1700.0,4,5.0,0,0,0,0,0,0,0,0,0,1,0,0
594,2250.0,4,4.0,0,0,0,0,0,0,0,0,0,1,0,0
595,880.0,3,2.0,0,0,0,0,0,0,0,0,0,1,0,0
596,4200.0,4,5.0,0,0,0,0,0,0,0,0,0,1,0,0
597,1450.0,3,3.0,0,0,0,0,0,0,0,0,0,1,0,0
598,2200.0,4,4.0,0,0,0,0,0,0,0,0,0,1,0,0
599,1620.0,3,3.0,0,0,0,0,0,0,0,0,0,1,0,0
600,1078.0,3,2.0,0,0,0,0,0,0,0,0,0,1,0,0
601,1710.0,3,3.0,0,0,0,0,0,0,0,0,0,1,0,0
602,1150.0,3,3.0,0,0,0,0,0,0,0,0,0,1,0,0
603,450.0,2,2.0,0,0,0,0,0,0,0,0,0,1,0,0
604,1818.0,3,3.0,0,0,0,0,0,0,0,0,0,1,0,0
605,1800.0,3,2.0,0,0,0,0,0,0,0,0,0,1,0,0
606,780.0,2,2.0,0,0,0,0,0,0,0,0,0,1,0,0
607,405.0,1,1.0,0,0,0,0,0,0,0,0,0,1,0,0
608,900.0,2,3.0,0,0,0,0,0,0,0,0,0,1,0,0
609,807.2925,2,2.0,0,0,0,0,0,0,0,0,0,1,0,0
610,2700.0,4,3.0,0,0,0,0,0,0,0,0,0,1,0,0
611,1100.0,3,2.0,0,0,0,0,0,0,0,0,0,1,0,0
612,585.0,2,2.0,0,0,0,0,0,0,0,0,0,1,0,0
613,2152.78,3,3.0,0,0,0,0,0,0,0,0,0,1,0,0
614,960.0,2,2.0,0,0,0,0,0,0,0,0,0,1,0,0
615,1800.0,4,3.0,0,0,0,0,0,0,0,0,0,1,0,0
616,1100.0,3,2.0,0,0,0,0,0,0,0,0,0,1,0,0
617,900.0,2,2.0,0,0,0,0,0,0,0,0,0,1,0,0
618,1620.0,3,3.0,0,0,0,0,0,0,0,0,0,1,0,0
619,378.0,1,1.0,0,0,0,0,0,0,0,0,0,1,0,0
620,800.0,3,2.0,0,0,0,0,0,0,0,0,0,1,0,0
621,1350.0,3,3.0,0,0,0,0,0,0,0,0,0,1,0,0
622,850.0,3,3.0,0,0,0,0,0,0,0,0,0,1,0,0
623,1580.0,3,2.0,0,0,0,0,0,0,0,0,0,1,0,0
624,820.0,2,3.0,0,0,0,0,0,0,0,0,0,1,0,0
625,594.0,2,1.0,0,0,0,0,0,0,0,0,0,1,0,0
626,14220.0,3,3.0,0,0,0,0,0,0,0,0,0,1,0,0
627,800.0,3,2.0,0,0,0,0,0,0,0,0,0,1,0,0
628,1500.0,3,2.0,0,0,0,0,0,0,0,0,0,1,0,0
629,1600.0,3,3.0,0,0,0,0,0,0,0,0,0,1,0,0
630,1650.0,3,3.0,0,0,0,0,0,0,0,0,0,1,0,0
631,1600.0,3,3.0,0,0,0,0,0,0,0,0,0,1,0,0
632,1900.0,3,3.0,0,0,0,0,0,0,0,0,0,1,0,0
633,1400.0,3,2.0,0,0,0,0,0,0,0,0,0,1,0,0
634,1550.0,3,2.0,0,0,0,0,0,0,0,0,0,1,0,0
635,2000.0,4,3.0,0,0,0,0,0,0,0,0,0,1,0,0
636,1500.0,3,3.0,0,0,0,0,0,0,0,0,0,1,0,0
637,1550.0,3,2.0,0,0,0,0,0,0,0,0,0,1,0,0
638,1600.0,3,2.0,0,0,0,0,0,0,0,0,0,1,0,0
639,1600.0,3,3.0,0,0,0,0,0,0,0,0,0,1,0,0
640,1800.0,3,2.0,0,0,0,0,0,0,0,0,0,1,0,0
641,1470.0,3,2.0,0,0,0,0,0,0,0,0,0,1,0,0
642,1500.0,3,2.0,0,0,0,0,0,0,0,0,0,1,0,0
643,1750.0,3,3.0,0,0,0,0,0,0,0,0,0,1,0,0
644,1650.0,3,3.0,0,0,0,0,0,0,0,0,0,1,0,0
645,1850.0,3,2.0,0,0,0,0,0,0,0,0,0,1,0,0
646,1480.0,3,2.0,0,0,0,0,0,0,0,0,0,1,0,0
647,1214.0,2,2.0,0,0,0,0,0,0,0,0,0,1,0,0
648,1380.0,3,2.0,0,0,0,0,0,0,0,0,0,1,0,0
649,1600.0,4,2.0,0,0,0,0,0,0,0,0,0,1,0,0
650,1585.0,3,3.0,0,0,0,0,0,0,0,0,0,1,0,0
651,1700.0,3,3.0,0,0,0,0,0,0,0,0,0,1,0,0
652,1200.0,2,2.0,0,0,0,0,0,0,0,0,0,1,0,0
653,1800.0,4,3.0,0,0,0,0,0,0,0,0,0,1,0,0
654,1000.0,2,2.0,0,0,0,0,0,0,0,0,0,1,0,0
655,1500.0,3,2.0,0,0,0,0,0,0,0,0,0,1,0,0
656,1700.0,3,2.0,0,0,0,0,0,0,0,0,0,1,0,0
657,1750.0,3,2.0,0,0,0,0,0,0,0,0,0,1,0,0
658,2700.0,4,3.0,0,0,0,0,0,0,0,0,0,1,0,0
659,3050.0,5,6.0,0,0,0,0,0,0,0,0,0,1,0,0
660,3405.0,5,5.0,0,0,0,0,0,0,0,0,0,1,0,0
661,1500.0,3,3.0,0,0,0,0,0,0,0,0,0,1,0,0
662,2105.0,3,3.0,0,0,0,0,0,0,0,0,0,1,0,0
663,2500.0,4,5.0,0,0,0,0,0,0,0,0,0,1,0,0
664,2090.0,3,4.0,0,0,0,0,0,0,0,0,0,1,0,0
665,2525.0,4,5.0,0,0,0,0,0,0,0,0,0,1,0,0
666,2500.0,4,4.0,0,0,0,0,0,0,0,0,0,1,0,0
667,2100.0,3,4.0,0,0,0,0,0,0,0,0,0,1,0,0
668,2022.0,3,3.0,0,0,0,0,0,0,0,0,0,1,0,0
669,2650.0,4,5.0,0,0,0,0,0,0,0,0,0,1,0,0
670,1850.0,3,3.0,0,0,0,0,0,0,0,0,0,1,0,0
671,2100.0,3,3.0,0,0,0,0,0,0,0,0,0,1,0,0
672,1700.0,3,4.0,0,0,0,0,0,0,0,0,0,1,0,0
673,2105.0,3,3.0,0,0,0,0,0,0,0,0,0,1,0,0
674,1250.0,2,3.0,0,0,0,0,0,0,0,0,0,1,0,0
675,2552.0,4,5.0,0,0,0,0,0,0,0,0,0,1,0,0
676,3112.0,5,6.0,0,0,0,0,0,0,0,0,0,1,0,0
677,2125.0,3,3.0,0,0,0,0,0,0,0,0,0,1,0,0
678,2065.0,3,4.0,0,0,0,0,0,0,0,0,0,1,0,0
679,3405.0,5,4.0,0,0,0,0,0,0,0,0,0,1,0,0
680,3050.0,5,5.0,0,0,0,0,0,0,0,0,0,1,0,0
681,2300.0,5,6.0,0,0,0,0,0,0,0,0,0,1,0,0
682,1455.0,2,2.0,0,0,0,0,0,0,0,0,0,1,0,0
683,3400.0,5,5.0,0,0,0,0,0,0,0,0,0,1,0,0
684,3100.0,5,5.0,0,0,0,0,0,0,0,0,0,1,0,0
685,1400.0,2,3.0,0,0,0,0,0,0,0,0,0,1,0,0
686,2126.0,3,3.0,0,0,0,0,0,0,0,0,0,1,0,0
687,1815.0,3,3.0,0,0,0,0,0,0,0,0,0,1,0,0
688,1700.0,3,3.0,0,0,0,0,0,0,0,0,0,1,0,0
689,700.0,2,2.0,0,0,0,0,0,0,0,0,0,1,0,0
690,980.0,2,2.0,0,0,0,0,0,0,0,0,0,1,0,0
691,1350.0,3,3.0,0,0,0,0,0,0,0,0,0,1,0,0
692,1800.0,3,3.0,0,0,0,0,0,0,0,0,0,1,0,0
693,968.7510000000001,2,2.0,0,0,0,0,0,0,0,0,0,1,0,0
694,1250.0,3,3.0,0,0,0,0,0,0,0,0,0,1,0,0
695,1800.0,3,3.0,0,0,0,0,0,0,0,0,0,1,0,0
696,1400.0,3,2.0,0,0,0,0,0,0,0,0,0,1,0,0
697,1000.0,3,3.0,0,0,0,0,0,0,0,0,0,1,0,0
698,1800.0,4,2.0,0,0,0,0,0,0,0,0,0,1,0,0
699,1500.0,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0
700,1600.0,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0
701,1400.0,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0
702,1400.0,3,2.0,1,0,0,0,0,0,0,0,0,0,0,0
703,2700.0,4,4.0,1,0,0,0,0,0,0,0,0,0,0,0
704,1100.0,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0
705,1200.0,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0
706,1400.0,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0
707,1500.0,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0
708,1320.0,3,2.0,1,0,0,0,0,0,0,0,0,0,0,0
709,1300.0,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0
710,1150.0,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0
711,1440.0,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0
712,1400.0,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0
713,450.0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0
714,1300.0,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0
715,1200.0,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0
716,1300.0,3,2.0,1,0,0,0,0,0,0,0,0,0,0,0
717,1400.0,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0
718,1400.0,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0
719,1500.0,3,2.0,1,0,0,0,0,0,0,0,0,0,0,0
720,1600.0,4,2.0,0,0,0,0,0,0,0,0,0,0,1,0
721,1200.0,10,4.0,0,0,0,0,0,0,0,0,0,0,1,0
722,1600.0,4,2.0,0,0,0,0,0,0,0,0,0,0,1,0
723,1250.0,3,2.0,0,0,0,0,0,0,0,0,0,0,1,0
724,950.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
725,1200.0,3,3.0,0,0,0,0,0,0,0,0,0,0,1,0
726,1400.0,4,2.0,0,0,0,0,0,0,0,0,0,0,1,0
727,950.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
728,1350.0,3,3.0,0,0,0,0,0,0,0,0,0,0,1,0
729,1550.0,4,2.0,0,0,0,0,0,0,0,0,0,0,1,0
730,1300.0,3,2.0,0,0,0,0,0,0,0,0,0,0,1,0
731,1000.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
732,1500.0,3,3.0,0,0,0,0,0,0,0,0,0,0,1,0
733,950.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
734,1200.0,3,2.0,0,0,0,0,0,0,0,0,0,0,1,0
735,1400.0,4,2.0,0,0,0,0,0,0,0,0,0,0,1,0
736,1500.0,4,2.0,0,0,0,0,0,0,0,0,0,0,1,0
737,1050.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
738,1550.0,4,2.0,0,0,0,0,0,0,0,0,0,0,1,0
739,950.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
740,1150.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
741,1150.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
742,1150.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
743,1500.0,3,2.0,0,0,0,0,0,0,0,0,0,0,1,0
744,1800.0,4,4.0,0,0,0,0,0,0,0,0,0,0,1,0
745,1300.0,3,3.0,0,0,0,0,0,0,0,0,0,0,1,0
746,1150.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
747,1500.0,3,2.0,0,0,0,0,0,0,0,0,0,0,1,0
748,1150.0,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0
749,900.0,3,2.0,0,0,0,0,0,0,0,0,0,0,1,0
